DataSet,PubID,TrialID,TrtID,SubjectID,PlateID,WellID,SubTrtID,Site_sample,Cell_Type,Day_Sample,Day_Sample2,Time_Sample,VarName,VarValue,VarUnits,N,SE,SD,VarType
"Teixeira 2018",1,1,1,72,-,100mm,C052_run1_Pilot86,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+1,7.6,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,73,-,100mm,C052_run1_Pilot87,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+1,8.68,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,74,-,100mm,C052_run1_Pilot88,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+1,33.98,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,75,-,100mm,C052_run1_Pilot89,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+1,22.24,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,76,-,100mm,C052_run1_Pilot90,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+1,26.13,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,77,-,100mm,C052_run1_Pilot91,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+1,17.43,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,78,-,100mm,C052_run1_Pilot92,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+1,21.68,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,79,-,100mm,C052_run1_Pilot93,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+1,9.03,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,80,-,100mm,C052_run1_Pilot94,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+1,30.78,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,81,-,100mm,C052_run1_Pilot95,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+1,9.91,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,1,-,2w,C052_run1_Pilot1,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+2,23.25,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,2,-,1w,C052_run1_Pilot2,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+2,16.78,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,3,-,1w,C052_run1_Pilot3,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+2,11.22,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,4,-,2w,C052_run1_Pilot4,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+2,10.98,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,5,-,1w,C052_run1_Pilot5,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+2,15.83,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,6,-,1w,C052_run1_Pilot6,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+2,6.8,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,7,-,2w,C052_run1_Pilot7,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Lauric+2,5.74,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,9,-,1w,C052_run1_Pilot9,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Lauric+2,22.69,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,10,-,2w,C052_run1_Pilot10,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Lauric+2,24.58,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,12,-,1w,C052_run1_Pilot12,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Lauric+2,7.75,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,13,-,2w,C052_run1_Pilot13,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+2,11.05,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,14,-,1w,C052_run1_Pilot14,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+2,16.64,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,15,-,1w,C052_run1_Pilot15,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+2,38.55,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,16,-,2w,C052_run1_Pilot16,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+2,23.24,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,17,-,1w,C052_run1_Pilot17,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+2,21.75,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,18,-,1w,C052_run1_Pilot18,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+2,24.79,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,19,-,2w,C052_run1_Pilot19,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+2,29.58,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,20,-,1w,C052_run1_Pilot20,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+2,14.9,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,22,-,2w,C052_run1_Pilot22,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+2,28.5,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,23,-,1w,C052_run1_Pilot23,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+2,25.51,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,24,-,1w,C052_run1_Pilot24,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+2,46.08,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,25,-,2w,C052_run1_Pilot25,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+2,26.1,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,26,-,1w,C052_run1_Pilot26,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+2,27.08,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,27,-,1w,C052_run1_Pilot27,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+2,50.81,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,28,-,2w,C052_run1_Pilot28,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+2,37.31,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,29,-,1w,C052_run1_Pilot29,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+2,33.55,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,30,-,1w,C052_run1_Pilot30,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+2,11.66,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,31,-,2w,C052_run1_Pilot31,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+2,46.11,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,32,-,1w,C052_run1_Pilot32,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+2,33.01,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,33,-,1w,C052_run1_Pilot33,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+2,32.19,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,34,-,2w,C052_run1_Pilot34,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+2,25.43,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,35,-,1w,C052_run1_Pilot35,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+2,23.04,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,36,-,1w,C052_run1_Pilot36,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+2,18.34,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,37,-,2w,C052_run1_Pilot37,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+2,22.52,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,38,-,1w,C052_run1_Pilot38,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+2,25.56,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,39,-,1w,C052_run1_Pilot39,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+2,20.68,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,40,-,2w,C052_run1_Pilot40,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+2,17.54,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,41,-,1w,C052_run1_Pilot41,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+2,26.13,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,42,-,1w,C052_run1_Pilot42,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+2,12.51,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,43,-,2w,C052_run1_Pilot43,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+2,36.83,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,44,-,1w,C052_run1_Pilot44,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+2,31.93,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,45,-,1w,C052_run1_Pilot45,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+2,20.71,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,46,-,2w,C052_run1_Pilot46,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+2,24.31,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,47,-,1w,C052_run1_Pilot47,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+2,47.89,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,48,-,1w,C052_run1_Pilot48,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+2,27.69,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,49,-,2w,C052_run1_Pilot49,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+2,23.75,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,50,-,1w,C052_run1_Pilot50,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+2,32.03,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,51,-,2w,C052_run1_Pilot52,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+2,19.98,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,52,-,1w,C052_run1_Pilot53,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+2,63.85,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,54,-,2w,C052_run1_Pilot58,"bovine mammary gland","luminal epithelial cells",20,1,8:00:00,Lauric+2,19.45,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,55,-,1w,C052_run1_Pilot59,"bovine mammary gland","luminal epithelial cells",20,1,8:00:00,Lauric+2,15.35,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,56,-,2w,C052_run1_Pilot61,"bovine mammary gland","luminal epithelial cells",20,1,,Lauric+2,16.08,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,57,-,1w,C052_run1_Pilot62,"bovine mammary gland","luminal epithelial cells",20,1,,Lauric+2,11.44,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,58,-,2w,C052_run1_Pilot64,"bovine mammary gland","luminal epithelial cells",20,1,,Lauric+2,20.09,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,59,-,1w,C052_run1_Pilot65,"bovine mammary gland","luminal epithelial cells",20,1,,Lauric+2,21.58,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,60,-,2w,C052_run1_Pilot67,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+2,27.01,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,61,-,1w,C052_run1_Pilot68,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+2,57.66,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,62,-,1w,C052_run1_Pilot69,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+2,10,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,63,-,2w,C052_run1_Pilot73,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+2,15.79,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,64,-,1w,C052_run1_Pilot74,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+2,7.93,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,65,-,1w,C052_run1_Pilot75,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+2,21.72,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,66,-,100mm,C052_run1_Pilot80,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+2,18.53,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,67,-,100mm,C052_run1_Pilot81,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+2,17.63,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,68,-,100mm,C052_run1_Pilot82,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+2,21.18,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,69,-,100mm,C052_run1_Pilot83,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+2,10.02,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,70,-,100mm,C052_run1_Pilot84,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+2,12.58,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,71,-,100mm,C052_run1_Pilot85,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+2,14.39,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,72,-,100mm,C052_run1_Pilot86,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+2,12.09,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,74,-,100mm,C052_run1_Pilot88,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+2,16.62,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,75,-,100mm,C052_run1_Pilot89,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+2,8.52,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,76,-,100mm,C052_run1_Pilot90,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+2,19.75,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,77,-,100mm,C052_run1_Pilot91,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+2,34.74,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,78,-,100mm,C052_run1_Pilot92,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+2,44.34,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,79,-,100mm,C052_run1_Pilot93,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+2,16.49,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,80,-,100mm,C052_run1_Pilot94,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+2,20.26,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,81,-,100mm,C052_run1_Pilot95,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+2,22.59,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,3,-,1w,C052_run1_Pilot3,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+3,9.9,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,4,-,2w,C052_run1_Pilot4,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+3,8.65,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,5,-,1w,C052_run1_Pilot5,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+3,5.21,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,6,-,1w,C052_run1_Pilot6,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+3,14.35,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,9,-,1w,C052_run1_Pilot9,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Lauric+3,10.87,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,10,-,2w,C052_run1_Pilot10,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Lauric+3,11.91,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,11,-,1w,C052_run1_Pilot11,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Lauric+3,12.96,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,12,-,1w,C052_run1_Pilot12,"bovine mammary gland","luminal epithelial cells",20,1,0:05:00,Lauric+3,9.69,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,13,-,2w,C052_run1_Pilot13,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+3,6.8,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,14,-,1w,C052_run1_Pilot14,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+3,6.53,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,15,-,1w,C052_run1_Pilot15,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+3,23.8,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,16,-,2w,C052_run1_Pilot16,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+3,17.05,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,17,-,1w,C052_run1_Pilot17,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+3,8.86,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,18,-,1w,C052_run1_Pilot18,"bovine mammary gland","luminal epithelial cells",20,1,0:30:00,Lauric+3,12.4,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,19,-,2w,C052_run1_Pilot19,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+3,12.14,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,20,-,1w,C052_run1_Pilot20,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+3,6.68,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,21,-,1w,C052_run1_Pilot21,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+3,10.52,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,22,-,2w,C052_run1_Pilot22,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+3,13.82,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,23,-,1w,C052_run1_Pilot23,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+3,7.83,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,24,-,1w,C052_run1_Pilot24,"bovine mammary gland","luminal epithelial cells",20,1,1:00:00,Lauric+3,7.39,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,25,-,2w,C052_run1_Pilot25,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+3,33.96,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,26,-,1w,C052_run1_Pilot26,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+3,16.48,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,27,-,1w,C052_run1_Pilot27,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+3,11.69,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,28,-,2w,C052_run1_Pilot28,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+3,6.03,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,29,-,1w,C052_run1_Pilot29,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+3,15.12,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,31,-,2w,C052_run1_Pilot31,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+3,15.73,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,32,-,1w,C052_run1_Pilot32,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+3,9.59,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,33,-,1w,C052_run1_Pilot33,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+3,20.79,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,34,-,2w,C052_run1_Pilot34,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+3,41.87,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,35,-,1w,C052_run1_Pilot35,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+3,13.3,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,36,-,1w,C052_run1_Pilot36,"bovine mammary gland","luminal epithelial cells",20,1,3:00:00,Lauric+3,17.1,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,37,-,2w,C052_run1_Pilot37,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+3,16.25,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,38,-,1w,C052_run1_Pilot38,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+3,11.55,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,39,-,1w,C052_run1_Pilot39,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+3,24.65,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,40,-,2w,C052_run1_Pilot40,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+3,14.4,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,41,-,1w,C052_run1_Pilot41,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+3,15.07,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,42,-,1w,C052_run1_Pilot42,"bovine mammary gland","luminal epithelial cells",20,1,4:00:00,Lauric+3,20.39,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,44,-,1w,C052_run1_Pilot44,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+3,9.61,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,45,-,1w,C052_run1_Pilot45,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+3,10.19,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,46,-,2w,C052_run1_Pilot46,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+3,12.65,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,47,-,1w,C052_run1_Pilot47,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+3,12.42,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,48,-,1w,C052_run1_Pilot48,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+3,8.63,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,49,-,2w,C052_run1_Pilot49,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+3,7.13,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,50,-,1w,C052_run1_Pilot50,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+3,16.14,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,52,-,1w,C052_run1_Pilot53,"bovine mammary gland","luminal epithelial cells",20,1,6:00:00,Lauric+3,26.04,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,53,-,1w,C052_run1_Pilot56,"bovine mammary gland","luminal epithelial cells",20,1,8:00:00,Lauric+3,14.04,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,55,-,1w,C052_run1_Pilot59,"bovine mammary gland","luminal epithelial cells",20,1,8:00:00,Lauric+3,13.83,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,57,-,1w,C052_run1_Pilot62,"bovine mammary gland","luminal epithelial cells",20,1,,Lauric+3,19.26,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,58,-,2w,C052_run1_Pilot64,"bovine mammary gland","luminal epithelial cells",20,1,,Lauric+3,14.49,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,59,-,1w,C052_run1_Pilot65,"bovine mammary gland","luminal epithelial cells",20,1,,Lauric+3,20.68,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,60,-,2w,C052_run1_Pilot67,"bovine mammary gland","luminal epithelial cells",20,1,5:00:00,Lauric+3,20.69,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,63,-,2w,C052_run1_Pilot73,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+3,9.59,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,64,-,1w,C052_run1_Pilot74,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+3,7.03,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,65,-,1w,C052_run1_Pilot75,"bovine mammary gland","luminal epithelial cells",20,1,2:00:00,Lauric+3,6.43,-,-,-,-,"Fatty Acids synthesis"
"Teixeira 2018",1,1,1,66,-,100mm,C052_run1_Pilot80,"bovine mammary gland","luminal epithelial cells",20,1,0:00:00,Lauric+3,16.96,-,-,-,-,"Fatty Acids synthesis"
